transaction_id,user_id,product_id,transaction_date,discount_percent,price_after_discount,purchased
T005211,U01605,P0007,2025-07-01 07:57:28.481104,30,181.3,1
T005212,U00607,P0053,2025-05-07 07:57:28.481106,10,380.84,1
T005213,U01011,P0017,2025-07-05 07:57:28.481108,15,96.16,1
T005214,U00589,P0059,2025-06-29 07:57:28.481110,20,206.19,1
T005215,U01195,P0009,2025-05-29 07:57:28.481112,30,293.11,1
T005216,U01537,P0095,2025-07-03 07:57:28.481115,20,320.62,1
T005217,U01430,P0022,2025-05-07 07:57:28.481117,0,467.32,1
T005218,U01598,P0045,2025-06-06 07:57:28.481128,5,223.39,1
T005219,U01231,P0073,2025-05-24 07:57:28.481132,15,10.07,1
T005220,U01178,P0059,2025-04-22 07:57:28.481136,30,180.42,1
T005221,U01810,P0080,2025-05-08 07:57:28.481140,30,224.64,1
T005222,U00048,P0100,2025-05-30 07:57:28.481144,0,213.1,1
T005223,U01673,P0098,2025-06-07 07:57:28.481148,30,123.16,1
T005224,U01025,P0013,2025-06-09 07:57:28.481151,20,328.78,1
T005225,U01771,P0083,2025-05-23 07:57:28.481154,30,106.95,0
T005226,U01929,P0012,2025-04-15 07:57:28.481158,30,224.57,1
T005227,U01792,P0036,2025-04-16 07:57:28.481162,20,222.05,0
T005228,U01431,P0010,2025-06-30 07:57:28.481166,20,315.53,1
T005229,U01131,P0016,2025-06-29 07:57:28.481169,10,298.34,1
T005230,U00173,P0092,2025-06-28 07:57:28.481174,10,343.04,0
T005231,U00506,P0019,2025-06-26 07:57:28.481178,20,102.1,0
T005232,U01154,P0006,2025-04-22 07:57:28.481182,25,161.8,0
T005233,U00398,P0004,2025-06-21 07:57:28.481185,5,88.76,0
T005234,U00294,P0030,2025-05-25 07:57:28.481190,10,126.26,0
T005235,U00552,P0095,2025-05-02 07:57:28.481192,15,340.66,1
T005236,U01471,P0046,2025-05-27 07:57:28.481195,10,446.37,1
T005237,U00850,P0027,2025-04-19 07:57:28.481197,15,231.29,1
T005238,U01040,P0045,2025-05-23 07:57:28.481199,10,211.64,1
T005239,U01663,P0085,2025-05-03 07:57:28.481201,20,184.95,1
T005240,U00885,P0037,2025-04-16 07:57:28.481204,30,209.48,1
T005241,U01373,P0009,2025-05-08 07:57:28.481206,15,355.92,0
T005242,U01004,P0061,2025-04-12 07:57:28.481208,30,307.75,1
T005243,U01227,P0035,2025-05-31 07:57:28.481210,30,213.27,1
T005244,U00134,P0047,2025-04-16 07:57:28.481212,5,115.11,1
T005245,U00771,P0021,2025-06-13 07:57:28.481215,10,56.73,0
T005246,U01550,P0017,2025-06-05 07:57:28.481217,10,101.82,0
T005247,U00508,P0055,2025-06-07 07:57:28.481219,20,88.76,1
T005248,U01090,P0088,2025-05-21 07:57:28.481221,15,195.24,1
T005249,U00480,P0095,2025-04-07 07:57:28.481224,25,300.58,0
T005250,U00863,P0006,2025-05-04 07:57:28.481226,20,172.59,1
T005251,U00459,P0035,2025-05-16 07:57:28.481228,30,213.27,1
T005252,U01366,P0050,2025-06-27 07:57:28.481230,15,354.93,1
T005253,U01731,P0037,2025-04-23 07:57:28.481232,10,269.32,1
T005254,U00626,P0013,2025-04-11 07:57:28.481235,10,369.87,1
T005255,U00159,P0025,2025-06-21 07:57:28.481237,10,227.98,1
T005256,U00161,P0096,2025-06-02 07:57:28.481239,10,76.94,1
T005257,U01278,P0001,2025-04-20 07:57:28.481241,0,271.62,1
T005258,U01921,P0049,2025-05-01 07:57:28.481244,10,443.05,1
T005259,U00940,P0035,2025-04-23 07:57:28.481246,10,274.2,0
T005260,U01551,P0083,2025-06-16 07:57:28.481248,25,114.58,1
T005261,U01573,P0053,2025-05-21 07:57:28.481250,25,317.37,1
T005262,U00155,P0052,2025-04-25 07:57:28.481252,15,239.49,1
T005263,U00486,P0054,2025-04-23 07:57:28.481255,30,171.98,1
T005264,U00432,P0076,2025-05-02 07:57:28.481257,10,149.3,1
T005265,U01051,P0047,2025-05-28 07:57:28.481259,10,109.05,1
T005266,U01004,P0043,2025-05-21 07:57:28.481261,15,83.97,0
T005267,U01036,P0020,2025-05-25 07:57:28.481263,30,198.02,1
T005268,U00067,P0033,2025-04-22 07:57:28.481266,10,348.85,0
T005269,U00542,P0093,2025-05-27 07:57:28.481268,10,107.58,1
T005270,U00096,P0016,2025-04-22 07:57:28.481270,20,265.19,0
T005271,U00215,P0078,2025-05-17 07:57:28.481272,0,131.01,0
T005272,U00194,P0007,2025-06-21 07:57:28.481275,15,220.15,1
T005273,U01671,P0070,2025-04-21 07:57:28.481277,20,102.7,1
T005274,U01314,P0021,2025-04-30 07:57:28.481279,25,47.27,1
T005275,U01568,P0036,2025-06-06 07:57:28.481282,30,194.29,1
T005276,U00885,P0086,2025-04-10 07:57:28.481284,5,242.92,0
T005277,U00039,P0054,2025-04-29 07:57:28.481286,5,233.4,0
T005278,U01888,P0019,2025-04-23 07:57:28.481288,25,95.72,1
T005279,U00939,P0025,2025-04-15 07:57:28.481290,0,253.31,1
T005280,U00939,P0067,2025-06-10 07:57:28.481292,30,247.38,0
T005281,U00206,P0100,2025-06-26 07:57:28.481295,30,149.17,1
T005282,U01923,P0053,2025-05-27 07:57:28.481297,5,402.0,1
T005283,U00942,P0098,2025-06-14 07:57:28.481299,0,175.94,1
T005284,U01952,P0075,2025-05-18 07:57:28.481302,5,287.18,0
T005285,U00555,P0048,2025-06-20 07:57:28.481304,5,154.19,0
T005286,U00484,P0042,2025-05-11 07:57:28.481306,30,64.39,1
T005287,U01361,P0047,2025-04-25 07:57:28.481308,20,96.94,1
T005288,U01520,P0091,2025-05-30 07:57:28.481310,30,40.8,1
T005289,U00771,P0042,2025-05-07 07:57:28.481313,5,87.38,1
T005290,U00249,P0002,2025-04-29 07:57:28.481315,30,211.41,0
T005291,U01098,P0006,2025-04-25 07:57:28.481317,25,161.8,1
T005292,U00373,P0046,2025-04-15 07:57:28.481319,0,495.97,1
T005293,U01855,P0066,2025-05-25 07:57:28.481321,10,80.42,1
T005294,U00879,P0081,2025-06-19 07:57:28.481323,30,189.72,1
T005295,U01832,P0040,2025-05-13 07:57:28.481326,30,23.39,0
T005296,U01810,P0058,2025-05-19 07:57:28.481328,10,76.49,1
T005297,U00835,P0078,2025-06-23 07:57:28.481330,10,117.91,1
T005298,U00871,P0074,2025-05-26 07:57:28.481332,0,319.37,0
T005299,U00702,P0033,2025-06-10 07:57:28.481334,0,387.61,1
T005300,U00138,P0062,2025-06-24 07:57:28.481337,10,64.59,1
T005301,U00948,P0012,2025-04-24 07:57:28.481339,25,240.62,1
T005302,U00457,P0096,2025-07-04 07:57:28.481341,5,81.22,1
T005303,U00814,P0049,2025-06-20 07:57:28.481343,10,443.05,0
T005304,U00823,P0088,2025-06-06 07:57:28.481346,15,195.24,1
T005305,U00942,P0078,2025-05-14 07:57:28.481348,30,91.71,1
T005306,U01867,P0005,2025-06-04 07:57:28.481350,0,320.14,0
T005307,U00444,P0051,2025-06-24 07:57:28.481352,15,204.17,1
T005308,U00353,P0069,2025-06-16 07:57:28.481354,15,164.84,0
T005309,U00996,P0032,2025-05-12 07:57:28.481357,0,24.84,1
T005310,U00794,P0049,2025-05-01 07:57:28.481359,30,344.6,1
T005311,U00411,P0097,2025-07-05 07:57:28.481361,10,284.69,1
T005312,U00678,P0060,2025-04-13 07:57:28.481363,25,159.35,1
T005313,U01814,P0046,2025-05-06 07:57:28.481365,20,396.78,1
T005314,U01562,P0068,2025-06-10 07:57:28.481368,15,394.52,1
T005315,U00453,P0094,2025-05-14 07:57:28.481370,10,33.55,1
T005316,U00419,P0041,2025-05-10 07:57:28.481374,20,83.06,1
T005317,U00450,P0081,2025-06-07 07:57:28.481378,30,189.72,1
T005318,U00995,P0067,2025-05-17 07:57:28.481382,15,300.39,1
T005319,U01609,P0013,2025-04-15 07:57:28.481386,10,369.87,1
T005320,U01139,P0100,2025-04-27 07:57:28.481390,15,181.14,1
T005321,U00051,P0018,2025-06-27 07:57:28.481393,10,149.35,1
T005322,U01393,P0087,2025-04-17 07:57:28.481395,30,185.65,0
T005323,U01938,P0099,2025-04-30 07:57:28.481397,25,53.98,1
T005324,U01707,P0097,2025-05-09 07:57:28.481400,30,221.42,1
T005325,U01804,P0051,2025-04-23 07:57:28.481402,5,228.19,1
T005326,U01539,P0036,2025-06-02 07:57:28.481404,5,263.68,1
T005327,U00210,P0081,2025-06-05 07:57:28.481406,30,189.72,0
T005328,U00888,P0034,2025-05-18 07:57:28.481409,0,314.69,1
T005329,U00998,P0012,2025-06-07 07:57:28.481411,20,256.66,1
T005330,U01927,P0005,2025-06-08 07:57:28.481413,30,224.1,1
T005331,U00993,P0048,2025-06-30 07:57:28.481415,30,113.62,0
T005332,U01926,P0091,2025-04-22 07:57:28.481417,15,49.54,1
T005333,U00850,P0040,2025-04-21 07:57:28.481420,15,28.41,1
T005334,U01837,P0013,2025-05-15 07:57:28.481422,10,369.87,1
T005335,U01919,P0026,2025-07-05 07:57:28.481424,20,116.58,1
T005336,U01878,P0014,2025-06-02 07:57:28.481426,15,275.42,1
T005337,U00627,P0096,2025-04-25 07:57:28.481428,20,68.39,1
T005338,U00679,P0011,2025-05-06 07:57:28.481431,30,70.57,1
T005339,U01459,P0038,2025-05-28 07:57:28.481433,20,374.38,1
T005340,U00777,P0080,2025-06-12 07:57:28.481435,5,304.87,1
T005341,U01251,P0057,2025-05-19 07:57:28.481437,15,232.48,1
T005342,U00663,P0022,2025-07-01 07:57:28.481440,15,397.22,1
T005343,U00268,P0016,2025-05-22 07:57:28.481442,0,331.49,1
T005344,U00116,P0077,2025-04-30 07:57:28.481444,20,184.96,1
T005345,U01624,P0076,2025-05-08 07:57:28.481446,10,149.3,1
T005346,U01854,P0082,2025-06-12 07:57:28.481448,5,192.22,1
T005347,U00754,P0029,2025-04-10 07:57:28.481451,30,52.3,1
T005348,U01384,P0082,2025-05-09 07:57:28.481453,0,202.34,1
T005349,U01353,P0002,2025-04-15 07:57:28.481455,5,286.91,1
T005350,U01869,P0054,2025-06-09 07:57:28.481457,10,221.11,0
T005351,U01064,P0002,2025-06-21 07:57:28.481459,0,302.01,0
T005352,U00182,P0003,2025-05-27 07:57:28.481461,5,24.1,0
T005353,U01514,P0093,2025-05-06 07:57:28.481464,10,107.58,1
T005354,U01233,P0056,2025-04-18 07:57:28.481468,25,311.96,1
T005355,U00903,P0072,2025-07-03 07:57:28.481472,0,400.13,1
T005356,U01297,P0011,2025-04-15 07:57:28.481475,10,90.74,0
T005357,U01143,P0076,2025-05-26 07:57:28.481479,0,165.89,1
T005358,U01406,P0032,2025-04-23 07:57:28.481483,15,21.11,1
T005359,U00946,P0004,2025-05-21 07:57:28.481486,15,79.42,1
T005360,U01560,P0009,2025-05-07 07:57:28.481490,5,397.79,1
T005361,U00258,P0088,2025-07-02 07:57:28.481494,20,183.76,1
T005362,U01507,P0056,2025-06-11 07:57:28.481498,25,311.96,1
T005363,U00509,P0016,2025-07-02 07:57:28.481501,30,232.04,1
T005364,U00092,P0081,2025-06-01 07:57:28.481505,20,216.82,1
T005365,U01185,P0086,2025-05-03 07:57:28.481508,30,179.0,1
T005366,U00149,P0071,2025-06-19 07:57:28.481512,30,197.32,0
T005367,U00117,P0010,2025-06-23 07:57:28.481516,30,276.09,0
T005368,U00458,P0093,2025-04-27 07:57:28.481520,10,107.58,1
T005369,U00565,P0036,2025-06-19 07:57:28.481522,0,277.56,1
T005370,U00814,P0024,2025-06-14 07:57:28.481524,15,99.7,1
T005371,U00045,P0064,2025-04-26 07:57:28.481527,20,208.78,1
T005372,U01801,P0056,2025-06-30 07:57:28.481529,30,291.16,1
T005373,U00774,P0078,2025-05-15 07:57:28.481531,15,111.36,0
T005374,U01843,P0078,2025-05-19 07:57:28.481534,30,91.71,0
T005375,U00234,P0089,2025-06-20 07:57:28.481536,25,101.61,1
T005376,U01399,P0022,2025-05-03 07:57:28.481538,10,420.59,1
T005377,U01571,P0052,2025-06-26 07:57:28.481540,25,211.31,1
T005378,U01874,P0050,2025-05-31 07:57:28.481542,25,313.17,1
T005379,U01973,P0047,2025-04-22 07:57:28.481545,10,109.05,0
T005380,U01939,P0023,2025-04-28 07:57:28.481547,0,173.42,1
T005381,U00197,P0096,2025-05-04 07:57:28.481549,25,64.12,1
T005382,U00025,P0090,2025-06-09 07:57:28.481551,20,55.18,1
T005383,U00395,P0091,2025-05-21 07:57:28.481553,30,40.8,1
T005384,U00714,P0076,2025-05-24 07:57:28.481555,10,149.3,1
T005385,U01809,P0083,2025-04-25 07:57:28.481558,10,137.5,0
T005386,U01060,P0019,2025-06-12 07:57:28.481560,30,89.34,1
T005387,U01498,P0052,2025-07-01 07:57:28.481562,15,239.49,0
T005388,U00223,P0034,2025-05-16 07:57:28.481565,5,298.96,1
T005389,U00864,P0096,2025-05-31 07:57:28.481566,25,64.12,1
T005390,U01813,P0029,2025-05-27 07:57:28.481569,20,59.77,0
T005391,U00530,P0061,2025-04-20 07:57:28.481571,0,439.65,0
T005392,U01212,P0085,2025-04-27 07:57:28.481573,25,173.39,0
T005393,U01426,P0035,2025-06-27 07:57:28.481576,30,213.27,1
T005394,U00257,P0005,2025-06-05 07:57:28.481578,0,320.14,1
T005395,U00654,P0076,2025-04-12 07:57:28.481580,15,141.01,1
T005396,U01160,P0007,2025-05-29 07:57:28.481582,25,194.25,1
T005397,U01986,P0041,2025-05-09 07:57:28.481584,0,103.83,1
T005398,U01843,P0002,2025-05-02 07:57:28.481587,25,226.51,1
T005399,U00591,P0089,2025-05-22 07:57:28.481589,10,121.93,0
T005400,U00444,P0010,2025-06-19 07:57:28.481591,25,295.81,1
T005401,U00418,P0044,2025-04-25 07:57:28.481593,20,271.4,0
T005402,U01316,P0070,2025-05-11 07:57:28.481595,25,96.28,1
T005403,U00574,P0091,2025-05-29 07:57:28.481597,0,58.28,0
T005404,U00129,P0035,2025-06-10 07:57:28.481600,20,243.74,1
T005405,U01011,P0062,2025-05-28 07:57:28.481602,0,71.77,1
T005406,U00341,P0074,2025-05-26 07:57:28.481604,30,223.56,1
T005407,U00810,P0073,2025-04-07 07:57:28.481606,30,8.3,0
T005408,U01281,P0020,2025-05-10 07:57:28.481609,5,268.75,0
T005409,U00992,P0035,2025-04-25 07:57:28.481611,5,289.44,1
T005410,U01748,P0037,2025-05-15 07:57:28.481613,20,239.4,1
T005411,U01590,P0072,2025-04-20 07:57:28.481615,30,280.09,1
T005412,U01711,P0054,2025-04-14 07:57:28.481617,5,233.4,1
T005413,U00100,P0095,2025-07-03 07:57:28.481619,5,380.74,1
T005414,U00039,P0080,2025-04-17 07:57:28.481622,10,288.83,1
T005415,U01950,P0028,2025-04-20 07:57:28.481624,0,180.77,0
T005416,U00263,P0070,2025-05-29 07:57:28.481626,5,121.96,1
T005417,U00150,P0032,2025-06-22 07:57:28.481628,20,19.87,1
T005418,U01657,P0092,2025-05-05 07:57:28.481631,10,343.04,1
T005419,U00690,P0011,2025-06-23 07:57:28.481633,30,70.57,0
T005420,U00813,P0042,2025-06-18 07:57:28.481635,5,87.38,1
T005421,U01354,P0023,2025-05-22 07:57:28.481637,25,130.06,0
T005422,U01144,P0030,2025-05-25 07:57:28.481639,30,98.2,1
T005423,U01608,P0009,2025-06-30 07:57:28.481643,20,334.98,1
T005424,U00219,P0092,2025-04-10 07:57:28.481647,0,381.16,0
T005425,U00906,P0088,2025-06-23 07:57:28.481650,30,160.79,1
T005426,U01934,P0059,2025-05-25 07:57:28.481654,25,193.3,0
T005427,U01838,P0028,2025-05-29 07:57:28.481658,30,126.54,0
T005428,U01147,P0088,2025-04-22 07:57:28.481662,5,218.21,1
T005429,U00244,P0079,2025-07-03 07:57:28.481665,20,317.63,1
T005430,U00886,P0033,2025-04-13 07:57:28.481669,25,290.71,0
T005431,U00587,P0047,2025-05-15 07:57:28.481673,20,96.94,0
T005432,U00518,P0098,2025-05-09 07:57:28.481675,15,149.55,0
T005433,U01045,P0022,2025-06-19 07:57:28.481678,30,327.12,0
T005434,U00190,P0029,2025-04-18 07:57:28.481680,25,56.03,1
T005435,U01249,P0034,2025-05-11 07:57:28.481682,20,251.75,1
T005436,U00915,P0042,2025-06-09 07:57:28.481684,25,68.98,1
T005437,U00615,P0052,2025-06-29 07:57:28.481686,15,239.49,1
T005438,U00856,P0047,2025-06-15 07:57:28.481688,0,121.17,1
T005439,U00466,P0074,2025-06-24 07:57:28.481691,0,319.37,0
T005440,U00099,P0051,2025-05-03 07:57:28.481693,30,168.14,1
T005441,U00830,P0045,2025-07-04 07:57:28.481695,10,211.64,0
T005442,U01387,P0094,2025-05-25 07:57:28.481697,25,27.96,1
T005443,U00997,P0075,2025-06-13 07:57:28.481700,15,256.95,1
T005444,U01107,P0034,2025-04-24 07:57:28.481704,20,251.75,1
T005445,U01717,P0021,2025-07-05 07:57:28.481708,10,56.73,1
T005446,U01688,P0013,2025-04-23 07:57:28.481712,25,308.23,1
T005447,U00056,P0054,2025-05-12 07:57:28.481716,10,221.11,0
T005448,U01726,P0025,2025-04-07 07:57:28.481719,25,189.98,1
T005449,U01954,P0021,2025-06-02 07:57:28.481723,30,44.12,1
T005450,U01046,P0001,2025-05-23 07:57:28.481727,30,190.13,1
T005451,U00580,P0058,2025-06-16 07:57:28.481730,0,84.99,1
T005452,U00185,P0069,2025-05-07 07:57:28.481733,20,155.14,1
T005453,U00522,P0086,2025-06-25 07:57:28.481735,15,217.35,1
T005454,U01602,P0071,2025-07-01 07:57:28.481737,30,197.32,1
T005455,U00264,P0013,2025-06-23 07:57:28.481739,0,410.97,1
T005456,U01249,P0052,2025-06-09 07:57:28.481742,10,253.58,0
T005457,U01659,P0023,2025-04-19 07:57:28.481744,5,164.75,1
T005458,U01062,P0021,2025-04-29 07:57:28.481746,30,44.12,1
T005459,U01003,P0006,2025-05-12 07:57:28.481748,10,194.17,0
T005460,U00123,P0020,2025-05-04 07:57:28.481750,5,268.75,1
T005461,U01854,P0076,2025-05-01 07:57:28.481752,25,124.42,1
T005462,U01180,P0040,2025-04-26 07:57:28.481755,0,33.42,0
T005463,U01930,P0009,2025-05-17 07:57:28.481757,25,314.05,0
T005464,U00301,P0050,2025-04-29 07:57:28.481759,15,354.93,1
T005465,U00833,P0028,2025-04-22 07:57:28.481761,20,144.62,1
T005466,U01091,P0011,2025-06-14 07:57:28.481763,30,70.57,1
T005467,U01929,P0096,2025-06-13 07:57:28.481766,5,81.22,0
T005468,U00645,P0075,2025-05-07 07:57:28.481768,30,211.6,1
T005469,U00874,P0088,2025-06-13 07:57:28.481770,20,183.76,1
T005470,U00394,P0056,2025-05-16 07:57:28.481772,25,311.96,1
T005471,U01676,P0079,2025-05-30 07:57:28.481774,0,397.04,1
T005472,U01618,P0035,2025-06-17 07:57:28.481779,0,304.67,1
T005473,U01594,P0081,2025-04-15 07:57:28.481781,25,203.27,0
T005474,U00661,P0025,2025-04-21 07:57:28.481784,25,189.98,0
T005475,U01429,P0099,2025-06-16 07:57:28.481786,0,71.98,1
T005476,U01473,P0019,2025-05-10 07:57:28.481796,15,108.49,0
T005477,U01155,P0031,2025-06-13 07:57:28.481798,5,213.6,1
T005478,U00069,P0081,2025-05-14 07:57:28.481800,20,216.82,1
T005479,U01369,P0050,2025-06-21 07:57:28.481802,10,375.8,1
T005480,U00762,P0087,2025-05-12 07:57:28.481805,30,185.65,1
T005481,U00320,P0063,2025-06-20 07:57:28.481807,25,329.14,1
T005482,U00177,P0047,2025-06-26 07:57:28.481809,25,90.88,0
T005483,U00584,P0001,2025-06-11 07:57:28.481812,30,190.13,1
T005484,U01553,P0058,2025-05-04 07:57:28.481814,0,84.99,0
T005485,U01865,P0010,2025-06-10 07:57:28.481816,20,315.53,1
T005486,U01184,P0008,2025-05-04 07:57:28.481818,20,32.69,1
T005487,U00582,P0026,2025-05-15 07:57:28.481820,15,123.87,1
T005488,U01649,P0034,2025-05-17 07:57:28.481823,5,298.96,1
T005489,U01768,P0019,2025-05-31 07:57:28.481825,15,108.49,0
T005490,U01557,P0078,2025-07-05 07:57:28.481827,15,111.36,1
T005491,U01159,P0072,2025-05-18 07:57:28.481829,20,320.1,1
T005492,U01799,P0001,2025-07-04 07:57:28.481832,5,258.04,1
T005493,U00111,P0048,2025-07-04 07:57:28.481836,5,154.19,0
T005494,U00999,P0025,2025-06-25 07:57:28.481839,5,240.64,1
T005495,U00758,P0024,2025-06-27 07:57:28.481843,30,82.11,1
T005496,U00283,P0047,2025-05-12 07:57:28.481847,0,121.17,0
T005497,U01544,P0084,2025-06-25 07:57:28.481851,5,392.48,1
T005498,U01993,P0094,2025-06-26 07:57:28.481854,20,29.82,0
T005499,U01820,P0069,2025-04-16 07:57:28.481858,30,135.75,0
T005500,U01743,P0067,2025-06-23 07:57:28.481862,0,353.4,1
T005501,U00194,P0032,2025-06-07 07:57:28.481866,10,22.36,0
T005502,U00967,P0017,2025-05-19 07:57:28.481869,25,84.85,0
T005503,U01071,P0061,2025-06-27 07:57:28.481873,15,373.7,0
T005504,U00978,P0069,2025-07-01 07:57:28.481876,5,184.23,1
T005505,U00342,P0011,2025-06-05 07:57:28.481880,10,90.74,0
T005506,U01266,P0038,2025-07-02 07:57:28.481883,5,444.58,1
T005507,U00522,P0068,2025-06-10 07:57:28.481887,15,394.52,1
T005508,U01394,P0019,2025-06-07 07:57:28.481891,20,102.1,0
T005509,U00801,P0087,2025-04-15 07:57:28.481895,20,212.17,0
T005510,U00903,P0017,2025-05-01 07:57:28.481899,15,96.16,1
T005511,U00131,P0013,2025-05-25 07:57:28.481903,10,369.87,1
T005512,U01294,P0091,2025-04-24 07:57:28.481907,0,58.28,0
T005513,U01964,P0001,2025-05-23 07:57:28.481911,25,203.72,0
T005514,U00814,P0002,2025-04-13 07:57:28.481915,25,226.51,1
T005515,U00061,P0082,2025-04-30 07:57:28.481919,25,151.76,1
T005516,U00164,P0100,2025-04-26 07:57:28.481923,0,213.1,0
T005517,U01549,P0097,2025-06-08 07:57:28.481925,5,300.5,1
T005518,U00272,P0100,2025-04-22 07:57:28.481927,15,181.14,1
T005519,U01744,P0066,2025-05-07 07:57:28.481930,15,75.96,1
T005520,U01782,P0068,2025-05-26 07:57:28.481932,0,464.14,1
T005521,U00133,P0016,2025-04-21 07:57:28.481934,10,298.34,1
T005522,U01268,P0004,2025-07-03 07:57:28.481937,25,70.07,0
T005523,U01830,P0057,2025-06-02 07:57:28.481940,30,191.46,1
T005524,U00998,P0073,2025-05-10 07:57:28.481942,15,10.07,1
T005525,U01458,P0085,2025-04-24 07:57:28.481944,20,184.95,1
T005526,U00038,P0023,2025-06-28 07:57:28.481946,20,138.74,1
T005527,U01895,P0002,2025-06-22 07:57:28.481949,30,211.41,1
T005528,U01592,P0067,2025-07-01 07:57:28.481951,15,300.39,1
T005529,U01343,P0087,2025-04-23 07:57:28.481953,25,198.91,0
T005530,U01534,P0026,2025-05-30 07:57:28.481955,25,109.3,0
T005531,U01400,P0007,2025-04-10 07:57:28.481958,25,194.25,1
T005532,U01584,P0100,2025-06-04 07:57:28.481960,10,191.79,1
T005533,U00617,P0044,2025-06-29 07:57:28.481962,20,271.4,1
T005534,U00474,P0033,2025-04-23 07:57:28.481964,10,348.85,1
T005535,U00059,P0064,2025-06-30 07:57:28.481966,0,260.98,1
T005536,U00589,P0036,2025-06-24 07:57:28.481969,5,263.68,0
T005537,U01964,P0004,2025-05-31 07:57:28.481971,25,70.07,1
T005538,U00499,P0023,2025-06-30 07:57:28.481973,0,173.42,0
T005539,U01242,P0025,2025-06-06 07:57:28.481975,5,240.64,1
T005540,U01919,P0090,2025-06-30 07:57:28.481978,30,48.28,0
T005541,U00567,P0092,2025-06-13 07:57:28.481980,20,304.93,1
T005542,U00567,P0092,2025-05-26 07:57:28.481982,5,362.1,1
T005543,U01153,P0085,2025-06-19 07:57:28.481984,5,219.63,1
T005544,U00904,P0074,2025-06-12 07:57:28.481987,15,271.46,0
T005545,U00383,P0027,2025-04-11 07:57:28.481989,5,258.5,1
T005546,U01412,P0051,2025-05-31 07:57:28.481991,15,204.17,0
T005547,U00085,P0079,2025-06-28 07:57:28.481993,5,377.19,1
T005548,U01534,P0081,2025-05-05 07:57:28.481996,15,230.38,1
T005549,U01750,P0099,2025-04-17 07:57:28.481998,20,57.58,1
T005550,U00627,P0069,2025-04-12 07:57:28.482000,20,155.14,0
T005551,U01461,P0080,2025-07-05 07:57:28.482002,5,304.87,1
T005552,U00826,P0023,2025-05-31 07:57:28.482005,30,121.39,0
T005553,U00293,P0009,2025-05-30 07:57:28.482008,30,293.11,1
T005554,U01073,P0033,2025-04-15 07:57:28.482012,10,348.85,1
T005555,U01091,P0035,2025-05-06 07:57:28.482016,30,213.27,1
T005556,U00787,P0050,2025-07-02 07:57:28.482020,20,334.05,1
T005557,U00129,P0024,2025-05-25 07:57:28.482024,0,117.3,1
T005558,U00029,P0088,2025-05-31 07:57:28.482027,30,160.79,1
T005559,U01367,P0024,2025-06-11 07:57:28.482031,0,117.3,1
T005560,U01569,P0019,2025-05-11 07:57:28.482035,15,108.49,0
T005561,U01143,P0039,2025-05-04 07:57:28.482045,10,12.78,1
T005562,U00692,P0061,2025-06-24 07:57:28.482048,25,329.74,1
T005563,U01961,P0025,2025-04-24 07:57:28.482050,15,215.31,0
T005564,U01687,P0095,2025-05-03 07:57:28.482053,5,380.74,1
T005565,U00133,P0025,2025-05-26 07:57:28.482057,30,177.32,1
T005566,U01351,P0027,2025-06-27 07:57:28.482061,20,217.68,1
T005567,U01209,P0032,2025-04-28 07:57:28.482066,10,22.36,1
T005568,U01530,P0011,2025-04-29 07:57:28.482069,15,85.7,1
T005569,U00646,P0069,2025-05-26 07:57:28.482073,15,164.84,1
T005570,U00689,P0033,2025-05-09 07:57:28.482076,0,387.61,1
T005571,U00534,P0019,2025-06-30 07:57:28.482079,5,121.25,1
T005572,U01265,P0016,2025-07-05 07:57:28.482082,15,281.77,1
T005573,U01613,P0099,2025-05-02 07:57:28.482085,0,71.98,1
T005574,U01740,P0011,2025-05-04 07:57:28.482087,10,90.74,1
T005575,U00516,P0075,2025-06-03 07:57:28.482089,15,256.95,1
T005576,U01864,P0074,2025-06-14 07:57:28.482091,25,239.53,1
T005577,U00960,P0098,2025-07-04 07:57:28.482094,25,131.95,0
T005578,U00165,P0069,2025-06-24 07:57:28.482096,0,193.93,0
T005579,U00927,P0087,2025-05-13 07:57:28.482098,25,198.91,0
T005580,U00933,P0055,2025-05-10 07:57:28.482100,5,105.4,1
T005581,U01664,P0025,2025-05-03 07:57:28.482103,20,202.65,1
